Time [s],CAN_RX_ECU,CAN_RX_LSM,CAN_TX_ECU,CAN_TX_LSM
1.012228848,0,1,1,1
1.012228958,0,0,1,1
1.012228980,1,0,1,1
1.012229982,1,1,1,1
1.012230356,1,1,0,1
1.012230450,1,0,0,1
1.012230466,0,0,0,1
1.012230848,0,0,1,1
1.012230980,1,0,1,1
1.012231356,1,0,0,1
1.012231466,0,0,0,1
1.012231474,0,1,0,1
1.012232348,0,1,1,1
1.012232480,1,1,1,1
1.012232856,1,1,0,1
1.012232966,0,1,0,1
1.012232986,0,0,0,1
1.012233850,0,0,1,1
1.012233980,1,0,1,1
1.012234982,1,1,1,1
1.012235356,1,1,0,1
1.012235448,1,0,0,1
1.012235466,0,0,0,1
1.012235850,0,0,1,1
1.012235980,1,0,1,1
1.012236356,1,0,0,1
1.012236466,0,0,0,1
1.012236474,0,1,0,1
1.012237350,0,1,1,1
1.012237480,1,1,1,1
1.012237856,1,1,0,1
1.012237966,0,1,0,1
1.012238036,0,0,0,1
1.012238850,0,0,1,1
1.012238980,1,0,1,1
1.012240028,1,1,1,1
1.012240356,1,1,0,1
1.012240466,0,1,0,1
1.012240496,0,0,0,1
1.012241520,0,1,0,1
1.012242350,0,1,1,1
1.012242480,1,1,1,1
1.012242856,1,1,0,1
1.012242966,0,1,0,1
1.012243032,0,0,0,1
1.012243534,0,1,0,1
1.012243850,0,1,1,1
1.012243980,1,1,1,1
1.012244998,1,0,1,1
1.012245356,1,0,0,1
1.012245466,0,0,0,1
1.012246520,0,1,0,1
1.012247350,0,1,1,1
1.012247482,1,1,1,1
1.012247856,1,1,0,1
1.012247966,0,1,0,1
1.012248082,0,0,0,1
1.012248582,0,1,0,1
1.012248850,0,1,1,1
1.012248982,1,1,1,1
1.012249050,1,0,1,1
1.012250074,1,1,1,1
1.012250358,1,1,0,1
1.012250466,0,1,0,1
1.012250542,0,0,0,1
1.012250850,0,0,1,1
1.012250982,1,0,1,1
1.012251566,1,1,1,1
1.012252358,1,1,0,1
1.012252468,0,1,0,1
1.012253078,0,0,0,1
1.012253850,0,0,1,1
1.012253982,1,0,1,1
1.012255074,1,1,1,1
1.012255358,1,1,0,1
1.012255468,0,1,0,1
1.012255540,0,0,0,1
1.012255850,0,0,1,1
1.012255982,1,0,1,1
1.012256358,1,0,0,1
1.012256468,0,0,0,1
1.012256564,0,1,0,1
1.012257350,0,1,1,1
1.012257482,1,1,1,1
1.012257858,1,1,0,1
1.012257968,0,1,0,1
1.012258850,0,1,1,1
1.012258982,1,1,1,1
1.012260358,1,1,0,1
1.012260468,0,1,0,1
1.012262352,0,1,1,1
1.012262482,1,1,1,1
1.012262858,1,1,0,1
1.012262968,0,1,0,1
1.012263852,0,1,1,1
1.012263982,1,1,1,1
1.012387092,0,1,1,1
1.012387604,1,1,1,1
1.012388092,0,1,1,1
1.012388606,1,1,1,1
1.012389092,0,1,1,1
1.012389606,1,1,1,1
1.012390092,0,1,1,1
1.012390606,1,1,1,1
1.012391092,0,1,1,1
1.012391606,1,1,1,1
1.012392092,0,1,1,1
1.012392604,1,1,1,1
1.012393092,0,1,1,1
1.012393950,0,1,1,0
1.012394050,0,0,1,0
1.012394440,0,0,1,1
1.012394580,0,1,1,1
1.012394606,1,1,1,1
1.012394950,1,1,1,0
1.012395048,1,0,1,0
1.012395440,1,0,1,1
1.012395580,1,1,1,1
1.012395592,0,1,1,1
1.012395950,0,1,1,0
1.012396048,0,0,1,0
1.012396106,1,0,1,0
1.012396440,1,0,1,1
1.012396580,1,1,1,1
1.012396950,1,1,1,0
1.012397048,1,0,1,0
1.012397092,0,0,1,0
1.012397440,0,0,1,1
1.012397580,0,1,1,1
1.012397606,1,1,1,1
1.012397950,1,1,1,0
1.012398048,1,0,1,0
1.012398440,1,0,1,1
1.012398580,1,1,1,1
1.012398950,1,1,1,0
1.012399048,1,0,1,0
1.012399440,1,0,1,1
1.012399580,1,1,1,1
1.012399950,1,1,1,0
1.012400050,1,0,1,0
1.012400592,0,0,1,0
1.012401440,0,0,1,1
1.012401580,0,1,1,1
1.012401606,1,1,1,1
1.012402092,0,1,1,1
1.012402450,0,1,1,0
1.012402550,0,0,1,0
1.012402940,0,0,1,1
1.012403080,0,1,1,1
1.012403950,0,1,1,0
1.012404050,0,0,1,0
1.012404106,1,0,1,0
1.012404442,1,0,1,1
1.012404580,1,1,1,1
1.012404592,0,1,1,1
1.012405106,1,1,1,1
1.012405592,0,1,1,1
1.012406606,1,1,1,1
1.012407092,0,1,1,1
1.012407450,0,1,1,0
1.012407550,0,0,1,0
1.012408442,0,0,1,1
1.012408580,0,1,1,1
1.012408950,0,1,1,0
1.012409050,0,0,1,0
1.012410606,1,0,1,0
1.012410942,1,0,1,1
1.012411080,1,1,1,1
1.012411092,0,1,1,1
1.012411450,0,1,1,0
1.012411550,0,0,1,0
1.012411606,1,0,1,0
1.012411942,1,0,1,1
1.012412080,1,1,1,1
1.012412450,1,1,1,0
1.012412550,1,0,1,0
1.012413442,1,0,1,1
1.012413580,1,1,1,1
1.012413950,1,1,1,0
1.012414050,1,0,1,0
1.012417442,1,0,1,1
1.012417582,1,1,1,1
1.012417950,1,1,1,0
1.012418050,1,0,1,0
1.012418442,1,0,1,1
1.012418582,1,1,1,1
1.014663138,0,1,1,1
1.014663652,1,1,1,1
1.014664138,0,1,1,1
1.014664652,1,1,1,1
1.014665138,0,1,1,1
1.014665652,1,1,1,1
1.014666138,0,1,1,1
1.014666652,1,1,1,1
1.014667138,0,1,1,1
1.014667650,1,1,1,1
1.014668138,0,1,1,1
1.014668652,1,1,1,1
1.014669138,0,1,1,1
1.014670118,0,1,1,0
1.014670218,0,0,1,0
1.014670608,0,0,1,1
1.014670652,1,0,1,1
1.014670748,1,1,1,1
1.014671118,1,1,1,0
1.014671216,1,0,1,0
1.014671608,1,0,1,1
1.014671638,0,0,1,1
1.014671748,0,1,1,1
1.014672118,0,1,1,0
1.014672152,1,1,1,0
1.014672216,1,0,1,0
1.014672608,1,0,1,1
1.014672748,1,1,1,1
1.014673118,1,1,1,0
1.014673138,0,1,1,0
1.014673216,0,0,1,0
1.014673608,0,0,1,1
1.014673652,1,0,1,1
1.014673748,1,1,1,1
1.014674118,1,1,1,0
1.014674216,1,0,1,0
1.014674608,1,0,1,1
1.014674748,1,1,1,1
1.014675118,1,1,1,0
1.014675216,1,0,1,0
1.014675608,1,0,1,1
1.014675748,1,1,1,1
1.014676118,1,1,1,0
1.014676216,1,0,1,0
1.014676638,0,0,1,0
1.014677608,0,0,1,1
1.014677652,1,0,1,1
1.014677748,1,1,1,1
1.014678138,0,1,1,1
1.014678618,0,1,1,0
1.014678718,0,0,1,0
1.014679108,0,0,1,1
1.014679248,0,1,1,1
1.014680118,0,1,1,0
1.014680152,1,1,1,0
1.014680216,1,0,1,0
1.014680608,1,0,1,1
1.014680638,0,0,1,1
1.014680748,0,1,1,1
1.014681152,1,1,1,1
1.014681638,0,1,1,1
1.014682652,1,1,1,1
1.014683138,0,1,1,1
1.014683618,0,1,1,0
1.014683718,0,0,1,0
1.014684610,0,0,1,1
1.014684748,0,1,1,1
1.014685118,0,1,1,0
1.014685218,0,0,1,0
1.014686652,1,0,1,0
1.014687110,1,0,1,1
1.014687138,0,0,1,1
1.014687248,0,1,1,1
1.014687618,0,1,1,0
1.014687652,1,1,1,0
1.014687718,1,0,1,0
1.014688110,1,0,1,1
1.014688248,1,1,1,1
1.014688618,1,1,1,0
1.014688718,1,0,1,0
1.014689610,1,0,1,1
1.014689748,1,1,1,1
1.014690118,1,1,1,0
1.014690218,1,0,1,0
1.014693610,1,0,1,1
1.014693748,1,1,1,1
1.014694118,1,1,1,0
1.014694218,1,0,1,0
1.014694610,1,0,1,1
1.014694750,1,1,1,1
1.014699892,1,0,1,1
1.014700392,1,1,1,1
1.014700860,1,0,1,1
1.014701884,1,1,1,1
1.014702376,1,0,1,1
1.014703402,1,1,1,1
1.014704912,1,0,1,1
1.014706908,1,1,1,1
1.014707400,1,0,1,1
1.014708040,1,0,0,1
1.014708148,0,0,0,1
1.014708424,0,1,0,1
1.014708530,0,1,1,1
1.014708662,1,1,1,1
1.014709040,1,1,0,1
1.014709148,0,1,0,1
1.014709986,0,0,0,1
1.014710032,0,0,1,1
1.014710162,1,0,1,1
1.014710488,1,1,1,1
1.014710540,1,1,0,1
1.014710648,0,1,0,1
1.014710956,0,0,0,1
1.014711532,0,0,1,1
1.014711662,1,0,1,1
1.014711980,1,1,1,1
1.014712472,1,0,1,1
1.014713040,1,0,0,1
1.014713148,0,0,0,1
1.014713498,0,1,0,1
1.014715010,0,0,0,1
1.014715032,0,0,1,1
1.014715164,1,0,1,1
1.014715512,1,1,1,1
1.014715540,1,1,0,1
1.014715650,0,1,0,1
1.014716532,0,1,1,1
1.014716664,1,1,1,1
1.014716974,1,0,1,1
1.014718040,1,0,0,1
1.014718150,0,0,0,1
1.014718520,0,1,0,1
1.014718532,0,1,1,1
1.014718664,1,1,1,1
1.014719040,1,1,0,1
1.014719148,0,1,0,1
1.014720032,0,1,1,1
1.014720082,0,0,1,1
1.014720164,1,0,1,1
1.014720540,1,0,0,1
1.014720650,0,0,0,1
1.014721532,0,0,1,1
1.014721664,1,0,1,1
1.014722076,1,1,1,1
1.014722570,1,0,1,1
1.014723040,1,0,0,1
1.014723150,0,0,0,1
1.014723532,0,0,1,1
1.014723594,0,1,1,1
1.014723664,1,1,1,1
1.014725040,1,1,0,1
1.014725106,1,0,0,1
1.014725150,0,0,0,1
1.014726532,0,0,1,1
1.014726664,1,0,1,1
1.014727098,1,1,1,1
1.014727592,1,0,1,1
1.014728040,1,0,0,1
1.014728150,0,0,0,1
1.014728616,0,1,0,1
1.014730034,0,1,1,1
1.014730164,1,1,1,1
1.014730178,1,0,1,1
1.014730540,1,0,0,1
1.014730650,0,0,0,1
1.014731178,0,1,0,1
1.014731534,0,1,1,1
1.014731644,0,0,1,1
1.014731666,1,0,1,1
1.014732172,1,1,1,1
1.014732664,1,0,1,1
1.014733040,1,0,0,1
1.014733150,0,0,0,1
1.014733688,0,1,0,1
1.014735034,0,1,1,1
1.014735164,1,1,1,1
1.014735200,1,0,1,1
1.014735540,1,0,0,1
1.014735650,0,0,0,1
1.014735702,0,1,0,1
1.014736534,0,1,1,1
1.014736664,1,1,1,1
1.014737164,1,0,1,1
1.014738040,1,0,0,1
1.014738150,0,0,0,1
1.014738712,0,1,0,1
1.014739034,0,1,1,1
1.014739166,1,1,1,1
1.014739540,1,1,0,1
1.014739650,0,1,0,1
1.014740034,0,1,1,1
1.014740164,1,1,1,1
1.014740272,1,0,1,1
1.014740540,1,0,0,1
1.014740650,0,0,0,1
1.014740774,0,1,0,1
1.014741534,0,1,1,1
1.014741666,1,1,1,1
1.014742238,1,0,1,1
1.014743042,1,0,0,1
1.014743150,0,0,0,1
1.014743534,0,0,1,1
1.014743666,1,0,1,1
1.014743784,1,1,1,1
1.014745042,1,1,0,1
1.014745150,0,1,0,1
1.014745296,0,0,0,1
1.014745798,0,1,0,1
1.014746534,0,1,1,1
1.014746666,1,1,1,1
1.014746764,1,0,1,1
1.014747290,1,1,1,1
1.014747784,1,0,1,1
1.014748042,1,0,0,1
1.014748152,0,0,0,1
1.014748534,0,0,1,1
1.014748666,1,0,1,1
1.014748808,1,1,1,1
1.014750042,1,1,0,1
1.014750152,0,1,0,1
1.014750370,0,0,0,1
1.014751534,0,0,1,1
1.014751666,1,0,1,1
1.014752364,1,1,1,1
1.014752856,1,0,1,1
1.014753042,1,0,0,1
1.014753152,0,0,0,1
1.014753534,0,0,1,1
1.014753666,1,0,1,1
1.014753882,1,1,1,1
1.014754542,1,1,0,1
1.014754652,0,1,0,1
1.014755034,0,1,1,1
1.014755166,1,1,1,1
1.014755394,1,0,1,1
1.014755542,1,0,0,1
1.014755652,0,0,0,1
1.014756394,0,1,0,1
1.014756536,0,1,1,1
1.014756666,1,1,1,1
1.014757358,1,0,1,1
1.014758042,1,0,0,1
1.014758152,0,0,0,1
1.014758904,0,1,0,1
1.014760036,0,1,1,1
1.014760166,1,1,1,1
1.014760466,1,0,1,1
1.014760542,1,0,0,1
1.014760652,0,0,0,1
1.014761536,0,0,1,1
1.014761666,1,0,1,1
1.014762460,1,1,1,1
1.014762952,1,0,1,1
1.014763042,1,0,0,1
1.014763152,0,0,0,1
1.014763978,0,1,0,1
1.014764036,0,1,1,1
1.014764166,1,1,1,1
1.014765042,1,1,0,1
1.014765152,0,1,0,1
1.014765490,0,0,0,1
1.014766536,0,0,1,1
1.014766666,1,0,1,1
1.014767482,1,1,1,1
1.014767976,1,0,1,1
1.014768042,1,0,0,1
1.014768152,0,0,0,1
1.014769000,0,1,0,1
1.014770036,0,1,1,1
1.014770168,1,1,1,1
1.014770542,1,1,0,1
1.014770562,1,0,0,1
1.014770652,0,0,0,1
1.014771064,0,1,0,1
1.014771532,0,0,0,1
1.014771536,0,0,1,1
1.014771668,1,0,1,1
1.014772058,1,1,1,1
1.014772526,1,0,1,1
1.014773044,1,0,0,1
1.014773152,0,0,0,1
1.014774074,0,1,0,1
1.014775036,0,1,1,1
1.014775168,1,1,1,1
1.014775542,1,1,0,1
1.014775584,1,0,0,1
1.014775654,0,0,0,1
1.014776536,0,0,1,1
1.014776584,0,1,1,1
1.014776668,1,1,1,1
1.014777550,1,0,1,1
1.014778044,1,0,0,1
1.014778154,0,0,0,1
1.014778536,0,0,1,1
1.014778668,1,0,1,1
1.014779044,1,0,0,1
1.014779096,1,1,0,1
1.014779154,0,1,0,1
1.014779536,0,1,1,1
1.014779668,1,1,1,1
1.014780044,1,1,0,1
1.014780154,0,1,0,1
1.014780658,0,0,0,1
1.014781538,0,0,1,1
1.014781658,0,1,1,1
1.014781668,1,1,1,1
1.014782622,1,0,1,1
1.014783044,1,0,0,1
1.014783154,0,0,0,1
1.014784038,0,0,1,1
1.014784168,1,1,1,1
1.014785044,1,1,0,1
1.014785154,0,1,0,1
1.014785680,0,0,0,1
1.014786182,0,1,0,1
1.014786538,0,1,1,1
1.014786650,0,0,1,1
1.014786668,1,0,1,1
1.014787176,1,1,1,1
1.014787644,1,0,1,1
1.014788044,1,0,0,1
1.014788154,0,0,0,1
1.014789038,0,0,1,1
1.014789168,1,0,1,1
1.014789190,1,1,1,1
1.014790044,1,1,0,1
1.014790154,0,1,0,1
1.014790752,0,0,0,1
1.014791254,0,1,0,1
1.014791538,0,1,1,1
1.014791668,1,1,1,1
1.014791722,1,0,1,1
1.014792746,1,1,1,1
1.014793044,1,1,0,1
1.014793154,0,1,0,1
1.014793240,0,0,0,1
1.014793538,0,0,1,1
1.014793670,1,0,1,1
1.014794044,1,0,0,1
1.014794154,0,0,0,1
1.014794264,0,1,0,1
1.014794538,0,1,1,1
1.014794668,1,1,1,1
1.014795044,1,1,0,1
1.014795154,0,1,0,1
1.014795774,0,0,0,1
1.014796538,0,0,1,1
1.014796670,1,0,1,1
1.014797272,1,1,1,1
1.014797740,1,0,1,1
1.014798046,1,0,0,1
1.014798154,0,0,0,1
1.014798538,0,0,1,1
1.014798670,1,0,1,1
1.014799046,1,0,0,1
1.014799154,0,0,0,1
1.014799286,0,1,0,1
1.014800038,0,1,1,1
1.014800170,1,1,1,1
1.014800546,1,1,0,1
1.014800654,0,1,0,1
1.014800848,0,0,0,1
1.014801538,0,0,1,1
1.014801670,1,0,1,1
1.014801848,1,1,1,1
1.014802814,1,0,1,1
1.014803046,1,0,0,1
1.014803154,0,0,0,1
1.014804360,0,1,0,1
1.014804538,0,1,1,1
1.014804670,1,1,1,1
1.014805046,1,1,0,1
1.014805156,0,1,0,1
1.014805872,0,0,0,1
1.014806374,0,1,0,1
1.014806538,0,1,1,1
1.014806670,1,1,1,1
1.014806842,1,0,1,1
1.014807370,1,1,1,1
1.014807838,1,0,1,1
1.014808046,1,0,0,1
1.014808156,0,0,0,1
1.014809038,0,0,1,1
1.014809170,1,0,1,1
1.014809384,1,1,1,1
1.014810046,1,1,0,1
1.014810156,0,1,0,1
1.014810946,0,0,0,1
1.014811540,0,0,1,1
1.014811670,1,0,1,1
1.014812940,1,1,1,1
1.014813046,1,1,0,1
1.014813156,0,1,0,1
1.014813432,0,0,0,1
1.014813540,0,0,1,1
1.014813670,1,0,1,1
1.014814046,1,0,0,1
1.014814156,0,0,0,1
1.014814456,0,1,0,1
1.014814540,0,1,1,1
1.014814670,1,1,1,1
1.014815046,1,1,0,1
1.014815156,0,1,0,1
1.014815968,0,0,0,1
1.014816472,0,1,0,1
1.014816540,0,1,1,1
1.014816670,1,1,1,1
1.014816938,1,0,1,1
1.014817466,1,1,1,1
1.014817934,1,0,1,1
1.014818046,1,0,0,1
1.014818156,0,0,0,1
1.014819480,0,1,0,1
1.014820040,0,1,1,1
1.014820170,1,1,1,1
1.014820546,1,1,0,1
1.014820656,0,1,0,1
1.014821042,0,0,0,1
1.014821540,0,0,1,1
1.014821670,1,0,1,1
1.014822538,1,1,1,1
1.014823006,1,0,1,1
1.014823046,1,0,0,1
1.014823156,0,0,0,1
1.014823540,0,0,1,1
1.014823672,1,0,1,1
1.014824046,1,0,0,1
1.014824156,0,0,0,1
1.014824540,0,0,1,1
1.014824552,0,1,1,1
1.014824672,1,1,1,1
1.014825046,1,1,0,1
1.014825156,0,1,0,1
1.014826064,0,0,0,1
1.014826540,0,0,1,1
1.014826672,1,0,1,1
1.014827064,1,1,1,1
1.014828028,1,0,1,1
1.014828046,1,0,0,1
1.014828158,0,0,0,1
1.014829540,0,0,1,1
1.014829576,0,1,1,1
1.014829672,1,1,1,1
1.014830048,1,1,0,1
1.014830158,0,1,0,1
1.014831136,0,0,0,1
1.014831540,0,0,1,1
1.014831672,1,0,1,1
1.014833048,1,0,0,1
1.014833132,1,1,0,1
1.014833158,0,1,0,1
1.014833624,0,0,0,1
1.014834040,0,0,1,1
1.014834172,1,0,1,1
1.014834648,1,1,1,1
1.014835048,1,1,0,1
1.014835158,0,1,0,1
1.014836160,0,0,0,1
1.014836542,0,0,1,1
1.014836672,1,0,1,1
1.014838048,1,0,0,1
1.014838154,1,1,0,1
1.014838158,0,1,0,1
1.014838648,0,0,0,1
1.014839672,0,1,0,1
1.014840042,0,1,1,1
1.014840172,1,1,1,1
1.014840548,1,1,0,1
1.014840658,0,1,0,1
1.014841234,0,0,0,1
1.014841542,0,0,1,1
1.014841672,1,0,1,1
1.014841736,1,1,1,1
1.014842202,1,0,1,1
1.014843048,1,0,0,1
1.014843158,0,0,0,1
1.014843228,0,1,0,1
1.014843720,0,0,0,1
1.014844744,0,1,0,1
1.014845042,0,1,1,1
1.014845172,1,1,1,1
1.014845548,1,1,0,1
1.014845658,0,1,0,1
1.014846256,0,0,0,1
1.014846542,0,0,1,1
1.014846672,1,0,1,1
1.014846758,1,1,1,1
1.014847226,1,0,1,1
1.014848048,1,0,0,1
1.014848158,0,0,0,1
1.014848252,0,1,0,1
1.014848542,0,1,1,1
1.014848674,1,1,1,1
1.014848744,1,0,1,1
1.014849048,1,0,0,1
1.014849158,0,0,0,1
1.014849768,0,1,0,1
1.014850042,0,1,1,1
1.014850174,1,1,1,1
1.014850548,1,1,0,1
1.014850658,0,1,0,1
1.014851330,0,0,0,1
1.014851542,0,0,1,1
1.014851674,1,0,1,1
1.014851832,1,1,1,1
1.014852300,1,0,1,1
1.014853050,1,0,0,1
1.014853158,0,0,0,1
1.014853324,0,1,0,1
1.014853542,0,1,1,1
1.014853674,1,1,1,1
1.014853816,1,0,1,1
1.014854050,1,0,0,1
1.014854158,0,0,0,1
1.014854842,0,1,0,1
1.014855042,0,1,1,1
1.014855174,1,1,1,1
1.014855550,1,1,0,1
1.014855658,0,1,0,1
1.014856352,0,0,0,1
1.014856542,0,0,1,1
1.014856674,1,0,1,1
1.014857352,1,1,1,1
1.014857820,1,0,1,1
1.014858050,1,0,0,1
1.014858160,0,0,0,1
1.014858346,0,1,0,1
1.014858542,0,1,1,1
1.014858674,1,1,1,1
1.014858838,1,0,1,1
1.014859050,1,0,0,1
1.014859160,0,0,0,1
1.014859864,0,1,0,1
1.014860042,0,1,1,1
1.014860174,1,1,1,1
1.014860550,1,1,0,1
1.014860660,0,1,0,1
1.014861424,0,0,0,1
1.014861542,0,0,1,1
1.014861674,1,0,1,1
1.014862424,1,1,1,1
1.014863050,1,1,0,1
1.014863160,0,1,0,1
1.014863390,0,0,0,1
1.014864042,0,0,1,1
1.014864174,1,0,1,1
1.014864550,1,0,0,1
1.014864660,0,0,0,1
1.014864936,0,1,0,1
1.014865042,0,1,1,1
1.014865174,1,1,1,1
1.014865550,1,1,0,1
1.014865660,0,1,0,1
1.014866448,0,0,0,1
1.014866544,0,0,1,1
1.014866674,1,0,1,1
1.014868050,1,0,0,1
1.014868160,0,0,0,1
1.014868442,0,1,0,1
1.014868934,0,0,0,1
1.014869044,0,0,1,1
1.014869174,1,0,1,1
1.014869958,1,1,1,1
1.014870050,1,1,0,1
1.014870160,0,1,0,1
1.014871520,0,0,0,1
1.014871544,0,0,1,1
1.014871674,1,0,1,1
1.014872520,1,1,1,1
1.014873484,1,0,1,1
1.014873550,1,0,0,1
1.014873660,0,0,0,1
1.014875032,0,1,0,1
1.014875544,0,1,1,1
1.014875676,1,1,1,1
1.014876050,1,1,0,1
1.014876160,0,1,0,1
1.014876542,0,0,0,1
1.014877044,0,0,1,1
1.014877176,1,0,1,1
1.014877542,1,1,1,1
1.014878010,1,0,1,1
1.014878536,1,1,1,1
1.014878552,1,1,0,1
1.014878660,0,1,0,1
1.014879028,0,0,0,1
1.014879544,0,0,1,1
1.014879676,1,0,1,1
1.014880052,1,1,1,1
1.014880552,1,1,0,1
1.014880660,0,1,0,1
1.014881614,0,0,0,1
1.014882044,0,0,1,1
1.014882118,0,1,1,1
1.014882176,1,1,1,1
1.014883552,1,1,0,1
1.014883580,1,0,0,1
1.014883662,0,0,0,1
1.014884544,0,0,1,1
1.014884676,1,0,1,1
1.014885052,1,0,0,1
1.014885126,1,1,0,1
1.014885160,0,1,0,1
1.014885544,0,1,1,1
1.014885676,1,1,1,1
1.014886052,1,1,0,1
1.014886162,0,1,0,1
1.014886638,0,0,0,1
1.014887044,0,0,1,1
1.014887140,0,1,1,1
1.014887176,1,1,1,1
1.014888106,1,0,1,1
1.014888552,1,0,0,1
1.014888632,1,1,0,1
1.014888662,0,1,0,1
1.014889044,0,1,1,1
1.014889126,0,0,1,1
1.014889176,1,0,1,1
1.014890150,1,1,1,1
1.014890552,1,1,0,1
1.014890662,0,1,0,1
1.014891712,0,0,0,1
1.014892046,0,0,1,1
1.014892176,1,0,1,1
1.014892712,1,1,1,1
1.014893552,1,1,0,1
1.014893662,0,1,0,1
1.014893676,0,0,0,1
1.014894046,0,0,1,1
1.014894176,1,0,1,1
1.014895052,1,0,0,1
1.014895162,0,0,0,1
1.014895222,0,1,0,1
1.014895546,0,1,1,1
1.014895676,1,1,1,1
1.014896052,1,1,0,1
1.014896162,0,1,0,1
1.014896736,0,0,0,1
1.014897046,0,0,1,1
1.014897176,1,0,1,1
1.014897734,1,1,1,1
1.014898552,1,1,0,1
1.014898662,0,1,0,1
1.014898700,0,0,0,1
1.014899546,0,0,1,1
1.014899676,1,0,1,1
1.014900246,1,1,1,1
1.014900552,1,1,0,1
1.014900662,0,1,0,1
1.014901808,0,0,0,1
1.014902046,0,0,1,1
1.014902176,1,0,1,1
1.014902310,1,1,1,1
1.014902778,1,0,1,1
1.014903306,1,1,1,1
1.014903554,1,1,0,1
1.014903662,0,1,0,1
1.014903774,0,0,0,1
1.014904546,0,0,1,1
1.014904678,1,0,1,1
1.014905320,1,1,1,1
1.014905552,1,1,0,1
1.014905662,0,1,0,1
1.014906832,0,0,0,1
1.014907046,0,0,1,1
1.014907178,1,0,1,1
1.014908554,1,0,0,1
1.014908662,0,0,0,1
1.014908826,0,1,0,1
1.014909046,0,1,1,1
1.014909178,1,1,1,1
1.014909318,1,0,1,1
1.014909554,1,0,0,1
1.014909662,0,0,0,1
1.014910046,0,0,1,1
1.014910178,1,0,1,1
1.014910342,1,1,1,1
1.014910554,1,1,0,1
1.014910662,0,1,0,1
1.014911904,0,0,0,1
1.014912046,0,0,1,1
1.014912178,1,0,1,1
1.014912406,1,1,1,1
1.014913370,1,0,1,1
1.014913554,1,0,0,1
1.014913664,0,0,0,1
1.014915414,0,1,0,1
1.014915546,0,1,1,1
1.014915678,1,1,1,1
1.014916054,1,1,0,1
1.014916164,0,1,0,1
1.014916926,0,0,0,1
1.014917048,0,0,1,1
1.014917178,1,0,1,1
1.014917430,1,1,1,1
1.014917896,1,0,1,1
1.014918554,1,0,0,1
1.014918664,0,0,0,1
1.014919046,0,0,1,1
1.014919178,1,0,1,1
1.014920054,1,0,0,1
1.014920164,0,0,0,1
1.014920438,0,1,0,1
1.014921998,0,0,0,1
1.014922048,0,0,1,1
1.014922178,1,0,1,1
1.014923554,1,0,0,1
1.014923664,0,0,0,1
1.014924048,0,0,1,1
1.014924178,1,0,1,1
1.014924554,1,0,0,1
1.014924664,0,0,0,1
1.014925510,0,1,0,1
1.014927022,0,0,0,1
1.014927048,0,0,1,1
1.014927178,1,0,1,1
1.014927524,1,1,1,1
1.014928490,1,0,1,1
1.014928554,1,0,0,1
1.014928664,0,0,0,1
1.014930532,0,1,0,1
1.014932048,0,1,1,1
1.014932094,0,0,1,1
1.014932180,1,0,1,1
1.014932596,1,1,1,1
1.014934054,1,1,0,1
1.014934058,1,0,0,1
1.014934164,0,0,0,1
1.014934548,0,0,1,1
1.014934680,1,0,1,1
1.014935556,1,0,0,1
1.014935606,1,1,0,1
1.014935664,0,1,0,1
1.014937116,0,0,0,1
1.014937548,0,0,1,1
1.014937680,1,0,1,1
1.014938612,1,1,1,1
1.014939056,1,1,0,1
1.014939080,1,0,0,1
1.014939166,0,0,0,1
1.014939548,0,0,1,1
1.014939680,1,0,1,1
1.014940628,1,1,1,1
1.014941056,1,1,0,1
1.014941166,0,1,0,1
1.014942188,0,0,0,1
1.014942548,0,0,1,1
1.014942680,1,0,1,1
1.014944056,1,0,0,1
1.014944166,0,0,0,1
1.014945550,0,0,1,1
1.014945680,1,0,1,1
1.014945700,1,1,1,1
1.014946056,1,1,0,1
1.014946166,0,1,0,1
1.014947212,0,0,0,1
1.014947550,0,0,1,1
1.014947680,1,0,1,1
1.014948710,1,1,1,1
1.014949056,1,1,0,1
1.014949166,0,1,0,1
1.014949176,0,0,0,1
1.014950724,0,1,0,1
1.014952284,0,0,0,1
1.014952550,0,0,1,1
1.014952680,1,0,1,1
1.014952786,1,1,1,1
1.014953254,1,0,1,1
1.014953780,1,1,1,1
1.014954056,1,1,0,1
1.014954166,0,1,0,1
1.014954248,0,0,0,1
1.014955550,0,0,1,1
1.014955680,1,0,1,1
1.014955796,1,1,1,1
1.014956056,1,1,0,1
1.014956166,0,1,0,1
1.014957306,0,0,0,1
1.014957550,0,0,1,1
1.014957682,1,0,1,1
1.014959056,1,0,0,1
1.014959166,0,0,0,1
1.014959550,0,0,1,1
1.014959682,1,0,1,1
1.014960056,1,0,0,1
1.014960166,0,0,0,1
1.014960550,0,0,1,1
1.014960682,1,0,1,1
1.014960818,1,1,1,1
1.014961056,1,1,0,1
1.014961166,0,1,0,1
1.014962380,0,0,0,1
1.014962550,0,0,1,1
1.014962682,1,0,1,1
1.014963380,1,1,1,1
1.014963848,1,0,1,1
1.014964056,1,0,0,1
1.014964166,0,0,0,1
1.014965892,0,1,0,1
1.014967402,0,0,0,1
1.014967550,0,0,1,1
1.014967682,1,0,1,1
1.014967906,1,1,1,1
1.014968870,1,0,1,1
1.014969558,1,0,0,1
1.014969668,0,0,0,1
1.014970552,0,0,1,1
1.014970682,1,0,1,1
1.014970916,1,1,1,1
1.014971058,1,1,0,1
